indicator,year,fips,location,age,vaccine,percent,population,percentPartiallyVaccinated,percentNonMedicalExemption,percentMedicalExemption,percentDiseaseHistory  
Childhood immunizations,2016,27119,Polk,Childhood (24-35 months),Seven vaccine series,65,449,null,null,null,null
Childhood immunizations,2016,27119,Polk,Childhood (24-35 months),Varicella,83.3,449,null,null,null,null
Childhood immunizations,2017,27119,Polk,Childhood (24-35 months),DTap,73.8,424,null,null,null,null
Childhood immunizations,2017,27119,Polk,Childhood (24-35 months),Hep A,39.4,424,null,null,null,null
Childhood immunizations,2017,27119,Polk,Childhood (24-35 months),Hep B,82.3,424,null,null,null,null
Childhood immunizations,2017,27119,Polk,Childhood (24-35 months),Hib,79.5,424,null,null,null,null
Childhood immunizations,2017,27119,Polk,Childhood (24-35 months),MMR,81.8,424,null,null,null,null
Childhood immunizations,2017,27119,Polk,Childhood (24-35 months),PCV,79.7,424,null,null,null,null
Childhood immunizations,2017,27119,Polk,Childhood (24-35 months),Polio,84.9,424,null,null,null,null
Childhood immunizations,2017,27119,Polk,Childhood (24-35 months),Rotavirus,65.3,424,null,null,null,null
Childhood immunizations,2017,27119,Polk,Childhood (24-35 months),Seven vaccine series,67,424,null,null,null,null
Childhood immunizations,2017,27119,Polk,Childhood (24-35 months),Varicella,84.7,424,null,null,null,null
Childhood immunizations,2018,27119,Polk,Childhood (24-35 months),DTap,73.5,399,null,null,null,null
Childhood immunizations,2018,27119,Polk,Childhood (24-35 months),Hep A,40.7,399,null,null,null,null
Childhood immunizations,2018,27119,Polk,Childhood (24-35 months),Hep B,80.4,399,null,null,null,null
Childhood immunizations,2018,27119,Polk,Childhood (24-35 months),Hib,84.6,399,null,null,null,null
Childhood immunizations,2018,27119,Polk,Childhood (24-35 months),MMR,82.7,399,null,null,null,null
Childhood immunizations,2018,27119,Polk,Childhood (24-35 months),PCV,81.3,399,null,null,null,null
Childhood immunizations,2018,27119,Polk,Childhood (24-35 months),Polio,87,399,null,null,null,null
Childhood immunizations,2018,27119,Polk,Childhood (24-35 months),Rotavirus,65.7,399,null,null,null,null
Childhood immunizations,2018,27119,Polk,Childhood (24-35 months),Seven vaccine series,66.9,399,null,null,null,null
Childhood immunizations,2018,27119,Polk,Childhood (24-35 months),Varicella,83,399,null,null,null,null
Childhood immunizations,2019,27119,Polk,Childhood (24-35 months),DTap,73.3,435,null,null,null,null
Childhood immunizations,2019,27119,Polk,Childhood (24-35 months),Hep A,40.7,435,null,null,null,null
Childhood immunizations,2019,27119,Polk,Childhood (24-35 months),Hep B,85.5,435,null,null,null,null
Childhood immunizations,2019,27119,Polk,Childhood (24-35 months),Hib,79.3,435,null,null,null,null
Childhood immunizations,2019,27119,Polk,Childhood (24-35 months),MMR,82.8,435,null,null,null,null
Childhood immunizations,2019,27119,Polk,Childhood (24-35 months),PCV,80.7,435,null,null,null,null
Childhood immunizations,2019,27119,Polk,Childhood (24-35 months),Polio,84.8,435,null,null,null,null
Childhood immunizations,2019,27119,Polk,Childhood (24-35 months),Rotavirus,67.1,435,null,null,null,null
Childhood immunizations,2019,27119,Polk,Childhood (24-35 months),Seven vaccine series,69.2,435,null,null,null,null
Childhood immunizations,2019,27119,Polk,Childhood (24-35 months),Varicella,85.1,435,null,null,null,null
Childhood immunizations,2020,27119,Polk  ,Childhood (24-35 months),DTap,75.1,361,null,null,null,null
Childhood immunizations,2020,27119,Polk  ,Childhood (24-35 months),Hep A,40.4,361,null,null,null,null
Childhood immunizations,2020,27119,Polk  ,Childhood (24-35 months),Hep B,84.5,361,null,null,null,null
Childhood immunizations,2020,27119,Polk  ,Childhood (24-35 months),Hib,80.1,361,null,null,null,null
Childhood immunizations,2020,27119,Polk  ,Childhood (24-35 months),MMR,80.6,361,null,null,null,null
Childhood immunizations,2020,27119,Polk  ,Childhood (24-35 months),PCV,80.1,361,null,null,null,null
Childhood immunizations,2020,27119,Polk  ,Childhood (24-35 months),Polio,85.3,361,null,null,null,null
Childhood immunizations,2020,27119,Polk  ,Childhood (24-35 months),Rotavirus,67.9,361,null,null,null,null
Childhood immunizations,2020,27119,Polk  ,Childhood (24-35 months),Seven vaccine series,70.4,361,null,null,null,null
Childhood immunizations,2020,27119,Polk  ,Childhood (24-35 months),Varicella,82.3,361,null,null,null,null
Childhood immunizations,2021,27119,Polk  ,Childhood (24-35 months),DTap,64.6,362,null,null,null,null
Childhood immunizations,2021,27119,Polk  ,Childhood (24-35 months),Hep A,35.6,362,null,null,null,null
Childhood immunizations,2021,27119,Polk  ,Childhood (24-35 months),Hep B,79.6,362,null,null,null,null
Childhood immunizations,2021,27119,Polk  ,Childhood (24-35 months),Hib,69.6,362,null,null,null,null
Childhood immunizations,2021,27119,Polk  ,Childhood (24-35 months),MMR,75.1,362,null,null,null,null
Childhood immunizations,2021,27119,Polk  ,Childhood (24-35 months),PCV,74.9,362,null,null,null,null
Childhood immunizations,2021,27119,Polk  ,Childhood (24-35 months),Polio,80.9,362,null,null,null,null
Childhood immunizations,2021,27119,Polk  ,Childhood (24-35 months),Rotavirus,69.1,362,null,null,null,null
Childhood immunizations,2021,27119,Polk  ,Childhood (24-35 months),Seven vaccine series,58.3,362,null,null,null,null
Childhood immunizations,2021,27119,Polk  ,Childhood (24-35 months),Varicella,78.2,362,null,null,null,null
Childhood immunizations,2022,27119,Polk  ,Childhood (24-35 months),DTap,63.9,371,null,null,null,null
Childhood immunizations,2022,27119,Polk  ,Childhood (24-35 months),Hep A,43.4,371,null,null,null,null
Childhood immunizations,2022,27119,Polk  ,Childhood (24-35 months),Hep B,68.7,371,null,null,null,null
Childhood immunizations,2022,27119,Polk  ,Childhood (24-35 months),Hib,78.7,371,null,null,null,null
Childhood immunizations,2022,27119,Polk  ,Childhood (24-35 months),MMR,77.6,371,null,null,null,null
Childhood immunizations,2022,27119,Polk  ,Childhood (24-35 months),PCV,78.7,371,null,null,null,null
Childhood immunizations,2022,27119,Polk  ,Childhood (24-35 months),Polio,79.8,371,null,null,null,null
Childhood immunizations,2022,27119,Polk  ,Childhood (24-35 months),Rotavirus,62.8,371,null,null,null,null
Childhood immunizations,2022,27119,Polk  ,Childhood (24-35 months),Seven vaccine series,51.2,371,null,null,null,null
Childhood immunizations,2022,27119,Polk  ,Childhood (24-35 months),Varicella,79.3,371,null,null,null,null
Childhood immunizations,2023,27119,Polk  ,Childhood (24-35 months),DTap,68.4,389,null,null,null,null
Childhood immunizations,2023,27119,Polk  ,Childhood (24-35 months),Hep A,37,389,null,null,null,null
Childhood immunizations,2023,27119,Polk  ,Childhood (24-35 months),Hep B,71,389,null,null,null,null
Childhood immunizations,2023,27119,Polk  ,Childhood (24-35 months),Hib,76.6,389,null,null,null,null
Childhood immunizations,2023,27119,Polk  ,Childhood (24-35 months),MMR,78.4,389,null,null,null,null
Childhood immunizations,2023,27119,Polk  ,Childhood (24-35 months),PCV,75.8,389,null,null,null,null
Childhood immunizations,2023,27119,Polk  ,Childhood (24-35 months),Polio,82,389,null,null,null,null
Childhood immunizations,2023,27119,Polk  ,Childhood (24-35 months),Rotavirus,69.2,389,null,null,null,null
Childhood immunizations,2023,27119,Polk  ,Childhood (24-35 months),Seven vaccine series,54,389,null,null,null,null
Childhood immunizations,2023,27119,Polk  ,Childhood (24-35 months),Varicella,80.5,389,null,null,null,null
Childhood immunizations,2015,27121,Pope,Childhood (24-35 months),DTap,79.3,116,null,null,null,null
Childhood immunizations,2015,27121,Pope,Childhood (24-35 months),Hep A,32.8,116,null,null,null,null
Childhood immunizations,2015,27121,Pope,Childhood (24-35 months),Hep B,74.1,116,null,null,null,null
Childhood immunizations,2015,27121,Pope,Childhood (24-35 months),Hib,81.9,116,null,null,null,null
Childhood immunizations,2015,27121,Pope,Childhood (24-35 months),MMR,84.5,116,null,null,null,null
Childhood immunizations,2015,27121,Pope,Childhood (24-35 months),PCV,87.9,116,null,null,null,null
Childhood immunizations,2015,27121,Pope,Childhood (24-35 months),Polio,90.5,116,null,null,null,null
Childhood immunizations,2015,27121,Pope,Childhood (24-35 months),Rotavirus,78.4,116,null,null,null,null
Childhood immunizations,2015,27121,Pope,Childhood (24-35 months),Seven vaccine series,53.4,116,null,null,null,null
Childhood immunizations,2015,27121,Pope,Childhood (24-35 months),Varicella,90.5,116,null,null,null,null
Childhood immunizations,2016,27121,Pope,Childhood (24-35 months),DTap,67,109,null,null,null,null
Childhood immunizations,2016,27121,Pope,Childhood (24-35 months),Hep A,41.3,109,null,null,null,null
Childhood immunizations,2016,27121,Pope,Childhood (24-35 months),Hep B,90.8,109,null,null,null,null
Childhood immunizations,2016,27121,Pope,Childhood (24-35 months),Hib,75.2,109,null,null,null,null
Childhood immunizations,2016,27121,Pope,Childhood (24-35 months),MMR,90.8,109,null,null,null,null
Childhood immunizations,2016,27121,Pope,Childhood (24-35 months),PCV,88.1,109,null,null,null,null
Childhood immunizations,2016,27121,Pope,Childhood (24-35 months),Polio,89.9,109,null,null,null,null
Childhood immunizations,2016,27121,Pope,Childhood (24-35 months),Rotavirus,78,109,null,null,null,null
Childhood immunizations,2016,27121,Pope,Childhood (24-35 months),Seven vaccine series,58.7,109,null,null,null,null
Childhood immunizations,2016,27121,Pope,Childhood (24-35 months),Varicella,81.7,109,null,null,null,null
Childhood immunizations,2017,27121,Pope,Childhood (24-35 months),DTap,66.1,124,null,null,null,null
Childhood immunizations,2017,27121,Pope,Childhood (24-35 months),Hep A,43.5,124,null,null,null,null
Childhood immunizations,2017,27121,Pope,Childhood (24-35 months),Hep B,86.3,124,null,null,null,null
Childhood immunizations,2017,27121,Pope,Childhood (24-35 months),Hib,75,124,null,null,null,null
Childhood immunizations,2017,27121,Pope,Childhood (24-35 months),MMR,81.5,124,null,null,null,null
Childhood immunizations,2017,27121,Pope,Childhood (24-35 months),PCV,79,124,null,null,null,null
Childhood immunizations,2017,27121,Pope,Childhood (24-35 months),Polio,85.5,124,null,null,null,null
Childhood immunizations,2017,27121,Pope,Childhood (24-35 months),Rotavirus,70.2,124,null,null,null,null
Childhood immunizations,2017,27121,Pope,Childhood (24-35 months),Seven vaccine series,62.1,124,null,null,null,null
Childhood immunizations,2017,27121,Pope,Childhood (24-35 months),Varicella,78.2,124,null,null,null,null
Childhood immunizations,2018,27121,Pope,Childhood (24-35 months),DTap,82.3,137,null,null,null,null
Childhood immunizations,2018,27121,Pope,Childhood (24-35 months),Hep A,50.8,137,null,null,null,null
Childhood immunizations,2018,27121,Pope,Childhood (24-35 months),Hep B,86.2,137,null,null,null,null
Childhood immunizations,2018,27121,Pope,Childhood (24-35 months),Hib,88.5,137,null,null,null,null
Childhood immunizations,2018,27121,Pope,Childhood (24-35 months),MMR,93.1,137,null,null,null,null
Childhood immunizations,2018,27121,Pope,Childhood (24-35 months),PCV,89.2,137,null,null,null,null
Childhood immunizations,2018,27121,Pope,Childhood (24-35 months),Polio,90,137,null,null,null,null
Childhood immunizations,2018,27121,Pope,Childhood (24-35 months),Rotavirus,73.1,137,null,null,null,null
Childhood immunizations,2018,27121,Pope,Childhood (24-35 months),Seven vaccine series,76.2,137,null,null,null,null
Childhood immunizations,2018,27121,Pope,Childhood (24-35 months),Varicella,87.7,137,null,null,null,null
Childhood immunizations,2019,27121,Pope,Childhood (24-35 months),DTap,76.9,130,null,null,null,null
Childhood immunizations,2019,27121,Pope,Childhood (24-35 months),Hep A,50,130,null,null,null,null
Childhood immunizations,2019,27121,Pope,Childhood (24-35 months),Hep B,87.7,130,null,null,null,null
Childhood immunizations,2019,27121,Pope,Childhood (24-35 months),Hib,81.5,130,null,null,null,null
Childhood immunizations,2019,27121,Pope,Childhood (24-35 months),MMR,90.8,130,null,null,null,null
Childhood immunizations,2019,27121,Pope,Childhood (24-35 months),PCV,85.4,130,null,null,null,null
Childhood immunizations,2019,27121,Pope,Childhood (24-35 months),Polio,90,130,null,null,null,null
Childhood immunizations,2019,27121,Pope,Childhood (24-35 months),Rotavirus,70,130,null,null,null,null
Childhood immunizations,2019,27121,Pope,Childhood (24-35 months),Seven vaccine series,70.8,130,null,null,null,null
Childhood immunizations,2019,27121,Pope,Childhood (24-35 months),Varicella,86.2,130,null,null,null,null
Childhood immunizations,2020,27121,Pope  ,Childhood (24-35 months),DTap,80.2,131,null,null,null,null
Childhood immunizations,2020,27121,Pope  ,Childhood (24-35 months),Hep A,51.1,131,null,null,null,null
Childhood immunizations,2020,27121,Pope  ,Childhood (24-35 months),Hep B,88.5,131,null,null,null,null
Childhood immunizations,2020,27121,Pope  ,Childhood (24-35 months),Hib,84,131,null,null,null,null
Childhood immunizations,2020,27121,Pope  ,Childhood (24-35 months),MMR,87.8,131,null,null,null,null
Childhood immunizations,2020,27121,Pope  ,Childhood (24-35 months),PCV,84,131,null,null,null,null
Childhood immunizations,2020,27121,Pope  ,Childhood (24-35 months),Polio,88.5,131,null,null,null,null
Childhood immunizations,2020,27121,Pope  ,Childhood (24-35 months),Rotavirus,71.8,131,null,null,null,null
Childhood immunizations,2020,27121,Pope  ,Childhood (24-35 months),Seven vaccine series,72.5,131,null,null,null,null
Childhood immunizations,2020,27121,Pope  ,Childhood (24-35 months),Varicella,87.8,131,null,null,null,null
Childhood immunizations,2021,27121,Pope  ,Childhood (24-35 months),DTap,74.8,107,null,null,null,null
Childhood immunizations,2021,27121,Pope  ,Childhood (24-35 months),Hep A,41.1,107,null,null,null,null
Childhood immunizations,2021,27121,Pope  ,Childhood (24-35 months),Hep B,88.8,107,null,null,null,null
Childhood immunizations,2021,27121,Pope  ,Childhood (24-35 months),Hib,74.8,107,null,null,null,null
Childhood immunizations,2021,27121,Pope  ,Childhood (24-35 months),MMR,85.1,107,null,null,null,null
Childhood immunizations,2021,27121,Pope  ,Childhood (24-35 months),PCV,82.2,107,null,null,null,null
Childhood immunizations,2021,27121,Pope  ,Childhood (24-35 months),Polio,87.9,107,null,null,null,null
Childhood immunizations,2021,27121,Pope  ,Childhood (24-35 months),Rotavirus,82.2,107,null,null,null,null
Childhood immunizations,2021,27121,Pope  ,Childhood (24-35 months),Seven vaccine series,70.1,107,null,null,null,null
Childhood immunizations,2021,27121,Pope  ,Childhood (24-35 months),Varicella,78.5,107,null,null,null,null
Childhood immunizations,2022,27121,Pope  ,Childhood (24-35 months),DTap,72.3,137,null,null,null,null
Childhood immunizations,2022,27121,Pope  ,Childhood (24-35 months),Hep A,47.5,137,null,null,null,null
Childhood immunizations,2022,27121,Pope  ,Childhood (24-35 months),Hep B,90.5,137,null,null,null,null
Childhood immunizations,2022,27121,Pope  ,Childhood (24-35 months),Hib,83.2,137,null,null,null,null
Childhood immunizations,2022,27121,Pope  ,Childhood (24-35 months),MMR,85.4,137,null,null,null,null
Childhood immunizations,2022,27121,Pope  ,Childhood (24-35 months),PCV,84.7,137,null,null,null,null
Childhood immunizations,2022,27121,Pope  ,Childhood (24-35 months),Polio,87.6,137,null,null,null,null
Childhood immunizations,2022,27121,Pope  ,Childhood (24-35 months),Rotavirus,71.5,137,null,null,null,null
Childhood immunizations,2022,27121,Pope  ,Childhood (24-35 months),Seven vaccine series,69.3,137,null,null,null,null
Childhood immunizations,2022,27121,Pope  ,Childhood (24-35 months),Varicella,81,137,null,null,null,null
Childhood immunizations,2023,27121,Pope  ,Childhood (24-35 months),DTap,75.9,112,null,null,null,null
Childhood immunizations,2023,27121,Pope  ,Childhood (24-35 months),Hep A,48.2,112,null,null,null,null
Childhood immunizations,2023,27121,Pope  ,Childhood (24-35 months),Hep B,85.7,112,null,null,null,null
Childhood immunizations,2023,27121,Pope  ,Childhood (24-35 months),Hib,80.4,112,null,null,null,null
Childhood immunizations,2023,27121,Pope  ,Childhood (24-35 months),MMR,87.5,112,null,null,null,null
Childhood immunizations,2023,27121,Pope  ,Childhood (24-35 months),PCV,84.8,112,null,null,null,null
