fips,location,year,type,age,sex,count,population,rate,unstable,ci,lci,uci
27111,Otter Tail,2015-2019,Lung and bronchus,All Ages,Female,128,144423,53.2,FALSE,(43.9 - 64.3),43.9,64.3
27111,Otter Tail,2005-2009,Non-Hodgkin lymphoma,All Ages,Female,38,143567,17.8,FALSE,(12.3 - 25.1),12.3,25.1
27111,Otter Tail,2005-2009,Melanoma,All Ages,All,87,287853,25.3,FALSE,(20.0 - 31.6),20,31.6
27111,Otter Tail,2005-2009,Bladder,All Ages,Female,26,143567,10.6,FALSE,(6.8 - 16.1),6.8,16.1
27111,Otter Tail,2015-2019,Non-Hodgkin lymphoma,All Ages,Male,67,146552,27.8,FALSE,(21.2 - 36.1),21.2,36.1
27111,Otter Tail,2015-2019,Chronic lymphocytic leukemia,All Ages,Male,22,146552,8.6,FALSE,(5.3 - 13.6),5.3,13.6
27111,Otter Tail,2010-2014,Melanoma,All Ages,All,110,286752,31.4,FALSE,(25.3 - 38.5),25.3,38.5
27111,Otter Tail,2010-2014,Chronic lymphocytic leukemia,All Ages,Male,19,144090,8.5,FALSE,(5.1 - 13.8),5.1,13.8
27111,Otter Tail,2010-2014,Non-Hodgkin lymphoma,All Ages,Male,50,144090,24.3,FALSE,(17.7 - 32.8),17.7,32.8
27111,Otter Tail,2015-2019,Melanoma,All Ages,All,143,290975,36,FALSE,(29.7 - 43.4),29.7,43.4
27111,Otter Tail,2010-2014,Bladder,All Ages,Female,21,142662,9.9,FALSE,(5.8 - 16.1),5.8,16.1
27111,Otter Tail,2005-2009,Chronic lymphocytic leukemia,All Ages,Male,18,144286,9.6,FALSE,(5.6 - 15.6),5.6,15.6
27111,Otter Tail,2005-2009,Non-Hodgkin lymphoma,All Ages,Male,37,144286,20.2,FALSE,(14.0 - 28.3),14,28.3
27111,Otter Tail,2005-2009,Melanoma,All Ages,Male,39,144286,21.6,FALSE,(15.1 - 30.2),15.1,30.2
27111,Otter Tail,2015-2019,Bladder,All Ages,Female,27,144423,9.7,FALSE,(6.3 - 14.9),6.3,14.9
27111,Otter Tail,2015-2019,Chronic lymphocytic leukemia,All Ages,All,28,290975,5.4,FALSE,(3.6 - 8.1),3.6,8.1
27111,Otter Tail,2010-2014,Melanoma,All Ages,Male,56,144090,30.4,FALSE,(22.5 - 40.4),22.5,40.4
27111,Otter Tail,2015-2019,Non-Hodgkin lymphoma,All Ages,All,96,290975,19.6,FALSE,(15.6 - 24.4),15.6,24.4
27111,Otter Tail,2010-2014,Chronic lymphocytic leukemia,All Ages,All,32,286752,6.9,FALSE,(4.6 - 10.0),4.6,10
27111,Otter Tail,2015-2019,Melanoma,All Ages,Male,83,146552,38.8,FALSE,(30.3 - 49.2),30.3,49.2
27111,Otter Tail,2005-2009,Brain and other nervous system,All Ages,All,20,287853,5.3,FALSE,(3.1 - 8.5),3.1,8.5
27111,Otter Tail,2010-2014,Non-Hodgkin lymphoma,All Ages,All,96,286752,22.6,FALSE,(18.0 - 28.0),18,28
27111,Otter Tail,2005-2009,Chronic lymphocytic leukemia,All Ages,All,28,287853,6.7,FALSE,(4.4 - 10.0),4.4,10
27111,Otter Tail,2005-2009,Melanoma,All Ages,Female,48,143567,29.4,FALSE,(21.2 - 39.7),21.2,39.7
27111,Otter Tail,2015-2019,Larynx,All Ages,All,11,290975,2.2,FALSE,(1.1 - 4.3),1.1,4.3
27111,Otter Tail,2010-2014,Brain and other nervous system,All Ages,All,32,286752,10.3,FALSE,(6.8 - 14.9),6.8,14.9
27111,Otter Tail,2005-2009,Non-Hodgkin lymphoma,All Ages,All,75,287853,18.8,FALSE,(14.7 - 24.0),14.7,24
27111,Otter Tail,2015-2019,Breast,All Ages,Female,310,144423,142,FALSE,(125.0 - 160.9),125,160.9
27111,Otter Tail,2010-2014,Melanoma,All Ages,Female,54,142662,33.2,FALSE,(24.1 - 44.6),24.1,44.6
27111,Otter Tail,2015-2019,Brain and other nervous system,All Ages,All,41,290975,11.7,FALSE,(8.0 - 16.4),8,16.4
27111,Otter Tail,2015-2019,Melanoma,All Ages,Female,60,144423,34.9,FALSE,(25.6 - 46.6),25.6,46.6
27111,Otter Tail,2015-2019,Mesothelioma,All Ages,Female,1,144423,0.4 (UR),TRUE,(0.0 - 3.3),0,3.3
27111,Otter Tail,2010-2014,Breast,All Ages,Female,229,142662,111.9,FALSE,(96.6 - 129.0),96.6,129
27111,Otter Tail,2005-2009,Brain and other nervous system,All Ages,Male,13,144286,7,FALSE,(3.7 - 12.3),3.7,12.3
27111,Otter Tail,2005-2009,Mesothelioma,All Ages,All,4,287853,0.8 (UR),TRUE,(0.2 - 2.5),0.2,2.5
27111,Otter Tail,2010-2014,Mesothelioma,All Ages,Female,1,142662,0.4 (UR),TRUE,(0.0 - 3.5),0,3.5
27111,Otter Tail,2005-2009,Breast,All Ages,Female,237,143567,114.5,FALSE,(99.6 - 131.1),99.6,131.1
27111,Otter Tail,2010-2014,Mesothelioma,All Ages,All,4,286752,0.9 (UR),TRUE,(0.2 - 2.6),0.2,2.6
27111,Otter Tail,2005-2009,Mesothelioma,All Ages,Female,1,143567,0.4 (UR),TRUE,(0.0 - 3.4),0,3.4
27111,Otter Tail,2015-2019,Brain and other nervous system,All Ages,Female,19,144423,11.1,FALSE,(6.2 - 18.4),6.2,18.4
27111,Otter Tail,2005-2009,All cancer types combined,All Ages,All,1894,287853,455.7,FALSE,(434.7 - 477.5),434.7,477.5
27111,Otter Tail,2015-2019,Mesothelioma,All Ages,All,7,290975,1.3 (UR),TRUE,(0.5 - 3.1),0.5,3.1
27111,Otter Tail,2010-2014,Brain and other nervous system,All Ages,Male,19,144090,10.6,FALSE,(6.1 - 17.3),6.1,17.3
27111,Otter Tail,2010-2014,Brain and other nervous system,All Ages,Female,13,142662,10.2,FALSE,(5.3 - 17.8),5.3,17.8
27111,Otter Tail,2015-2019,Mesothelioma,All Ages,Male,6,146552,2.4 (UR),TRUE,(0.9 - 6.0),0.9,6
27111,Otter Tail,2005-2009,Breast,00-49 years,Female,36,81160,38.4,FALSE,(26.6 - 53.9),26.6,53.9
27111,Otter Tail,2010-2014,Breast,00-49 years,Female,29,75697,39.8,FALSE,(26.4 - 57.3),26.4,57.3
27111,Otter Tail,2005-2009,Breast,50+ years,Female,201,62407,313.5,FALSE,(270.9 - 360.9),270.9,360.9
27111,Otter Tail,2015-2019,Breast,00-49 years,Female,32,75458,46.2,FALSE,(31.5 - 65.2),31.5,65.2
27111,Otter Tail,2015-2019,Breast,50+ years,Female,278,68965,392.7,FALSE,(346.7 - 443.0),346.7,443
27111,Otter Tail,2010-2014,Thyroid,All Ages,Female,29,142662,20.5,FALSE,(13.2 - 30.1),13.2,30.1
27111,Otter Tail,2010-2014,Breast,50+ years,Female,200,66965,300.7,FALSE,(259.9 - 345.9),259.9,345.9
27111,Otter Tail,2015-2019,Thyroid,All Ages,Female,39,144423,28.1,FALSE,(19.3 - 39.5),19.3,39.5
27113,Pennington,2010-2014,Breast,50+ years,Female,31,13795,218,FALSE,(146.9 - 311.4),146.9,311.4
27113,Pennington,2015-2019,Breast,50+ years,Female,39,14210,284.6,FALSE,(199.7 - 392.2),199.7,392.2
27113,Pennington,2015-2019,Thyroid,All Ages,Female,6,35655,13.3 (UR),TRUE,(4.4 - 31.2),4.4,31.2
27113,Pennington,2005-2009,Breast,00-49 years,Female,6,22116,27.9 (UR),TRUE,(9.9 - 61.1),9.9,61.1
27113,Pennington,2010-2014,Thyroid,All Ages,Female,7,35503,18.3 (UR),TRUE,(7.2 - 38.4),7.2,38.4
27113,Pennington,2015-2019,Breast,00-49 years,Female,16,21445,81,FALSE,(46.2 - 131.1),46.2,131.1
27113,Pennington,2005-2009,Breast,50+ years,Female,38,12899,307.4,FALSE,(216.1 - 423.3),216.1,423.3
27113,Pennington,2010-2014,Breast,00-49 years,Female,5,21708,27.2 (UR),TRUE,(8.8 - 62.0),8.8,62
27113,Pennington,2010-2014,Liver and bile duct,All Ages,Male,2,34904,5.6 (UR),TRUE,(0.7 - 20.5),0.7,20.5
27113,Pennington,2005-2009,Lung and bronchus,All Ages,Female,22,35015,49.5,FALSE,(30.7 - 76.3),30.7,76.3
27113,Pennington,2005-2009,Chronic lymphocytic leukemia,All Ages,Female,1,35015,1.1 (UR),TRUE,(0.0 - 11.8),0,11.8
27113,Pennington,2005-2009,Colorectal,All Ages,Male,27,33989,75.3,FALSE,(49.4 - 110.0),49.4,110
27113,Pennington,2015-2019,Kidney,All Ages,Male,13,35258,29,FALSE,(15.2 - 51.1),15.2,51.1
27113,Pennington,2015-2019,Larynx,All Ages,Male,3,35258,6.5 (UR),TRUE,(1.3 - 20.9),1.3,20.9
27113,Pennington,2015-2019,Thyroid,All Ages,All,7,70913,7.8 (UR),TRUE,(3.0 - 17.0),3,17
27113,Pennington,2005-2009,Esophagus,All Ages,All,7,69004,7.4 (UR),TRUE,(2.9 - 16.1),2.9,16.1
27113,Pennington,2015-2019,Oral and pharyngeal,All Ages,Female,4,35655,6.9 (UR),TRUE,(1.9 - 20.3),1.9,20.3
27113,Pennington,2005-2009,Brain and other nervous system,All Ages,All,8,69004,10.7 (UR),TRUE,(4.6 - 21.3),4.6,21.3
27113,Pennington,2010-2014,Lung and bronchus,All Ages,All,37,70407,44.6,FALSE,(31.3 - 61.9),31.3,61.9
27113,Pennington,2015-2019,Bladder,All Ages,Male,13,35258,28.7,FALSE,(15.1 - 50.5),15.1,50.5
27113,Pennington,2015-2019,Mesothelioma,All Ages,Male,1,35258,1.9 (UR),TRUE,(0.0 - 13.6),0,13.6
27113,Pennington,2005-2009,Brain and other nervous system,All Ages,Male,3,33989,7.2 (UR),TRUE,(1.5 - 22.5),1.5,22.5
27113,Pennington,2015-2019,Brain and other nervous system,All Ages,Male,7,35258,20.4 (UR),TRUE,(8.0 - 42.3),8,42.3
27113,Pennington,2015-2019,Melanoma,All Ages,Female,6,35655,17.0 (UR),TRUE,(5.9 - 37.7),5.9,37.7
27113,Pennington,2010-2014,Bladder,All Ages,Male,15,34904,41.4,FALSE,(23.0 - 68.7),23,68.7
27113,Pennington,2005-2009,Leukemia,All Ages,Male,1,33989,3.5 (UR),TRUE,(0.1 - 17.9),0.1,17.9
27113,Pennington,2015-2019,Kidney,All Ages,Female,7,35655,15.8 (UR),TRUE,(5.8 - 34.8),5.8,34.8
27113,Pennington,2015-2019,Acute myeloid leukemia,All Ages,Female,3,35655,6.1 (UR),TRUE,(1.3 - 19.8),1.3,19.8
27113,Pennington,2005-2009,Thyroid,All Ages,Male,1,33989,2.2 (UR),TRUE,(0.1 - 14.4),0.1,14.4
27113,Pennington,2010-2014,Larynx,All Ages,All,1,70407,1.2 (UR),TRUE,(0.0 - 7.4),0,7.4
27113,Pennington,2010-2014,Esophagus,All Ages,All,6,70407,6.4 (UR),TRUE,(2.2 - 14.9),2.2,14.9
27113,Pennington,2015-2019,Liver and bile duct,All Ages,All,7,70913,8.3 (UR),TRUE,(3.3 - 17.7),3.3,17.7
27113,Pennington,2015-2019,Leukemia,All Ages,All,17,70913,17.3,FALSE,(10.0 - 28.5),10,28.5
27113,Pennington,2010-2014,Bladder,All Ages,All,17,70407,19.4,FALSE,(11.2 - 31.6),11.2,31.6
27113,Pennington,2010-2014,Oral and pharyngeal,All Ages,All,9,70407,9.7 (UR),TRUE,(4.4 - 19.2),4.4,19.2
27113,Pennington,2010-2014,Kidney,All Ages,Male,8,34904,20.8 (UR),TRUE,(8.8 - 41.7),8.8,41.7
27113,Pennington,2005-2009,Larynx,All Ages,Female,0,35015,null (UR),TRUE, ,null,null
27113,Pennington,2010-2014,Non-Hodgkin lymphoma,All Ages,Female,7,35503,15.3 (UR),TRUE,(6.1 - 32.8),6.1,32.8
27113,Pennington,2010-2014,Chronic lymphocytic leukemia,All Ages,Female,1,35503,1.1 (UR),TRUE,(0.0 - 11.8),0,11.8
27113,Pennington,2015-2019,Mesothelioma,All Ages,Female,0,35655,null (UR),TRUE, ,null,null
27113,Pennington,2005-2009,Leukemia,All Ages,Female,5,35015,11.7 (UR),TRUE,(3.5 - 29.0),3.5,29
27113,Pennington,2005-2009,Liver and bile duct,All Ages,Male,1,33989,3.1 (UR),TRUE,(0.1 - 16.8),0.1,16.8
27113,Pennington,2010-2014,All cancer types combined,All Ages,Female,152,35503,352.3,FALSE,(296.2 - 416.3),296.2,416.3
27113,Pennington,2010-2014,Lung and bronchus,All Ages,Female,19,35503,42.9,FALSE,(25.7 - 68.0),25.7,68
27113,Pennington,2010-2014,Breast,All Ages,Female,36,35503,79.9,FALSE,(54.7 - 113.3),54.7,113.3
27113,Pennington,2015-2019,Liver and bile duct,All Ages,Female,0,35655,null (UR),TRUE, ,null,null
27113,Pennington,2005-2009,All cancer types combined,All Ages,Male,198,33989,535.2,FALSE,(462.6 - 616.2),462.6,616.2
27113,Pennington,2005-2009,Pancreas,All Ages,All,8,69004,9.2 (UR),TRUE,(3.9 - 18.7),3.9,18.7
27113,Pennington,2010-2014,Acute myeloid leukemia,All Ages,Male,1,34904,2.5 (UR),TRUE,(0.1 - 14.9),0.1,14.9
27113,Pennington,2015-2019,Pancreas,All Ages,Male,6,35258,12.7 (UR),TRUE,(4.5 - 29.4),4.5,29.4
27113,Pennington,2015-2019,Chronic lymphocytic leukemia,All Ages,All,4,70913,3.8 (UR),TRUE,(1.0 - 10.8),1,10.8
27113,Pennington,2015-2019,Oral and pharyngeal,All Ages,All,21,70913,25.2,FALSE,(15.1 - 39.5),15.1,39.5
27113,Pennington,2015-2019,Colorectal,All Ages,Male,16,35258,37.1,FALSE,(20.9 - 61.5),20.9,61.5
27113,Pennington,2010-2014,Pancreas,All Ages,Male,4,34904,9.2 (UR),TRUE,(2.5 - 24.8),2.5,24.8
27113,Pennington,2010-2014,Pancreas,All Ages,Female,11,35503,21.4,FALSE,(10.2 - 40.7),10.2,40.7
27113,Pennington,2010-2014,Non-Hodgkin lymphoma,All Ages,All,16,70407,18.5,FALSE,(10.5 - 30.4),10.5,30.4
27113,Pennington,2010-2014,Brain and other nervous system,All Ages,Male,1,34904,3.8 (UR),TRUE,(0.1 - 18.7),0.1,18.7
27113,Pennington,2005-2009,Larynx,All Ages,All,2,69004,2.3 (UR),TRUE,(0.3 - 9.0),0.3,9
27113,Pennington,2015-2019,Esophagus,All Ages,Male,1,35258,2.9 (UR),TRUE,(0.1 - 16.1),0.1,16.1
27113,Pennington,2010-2014,Chronic lymphocytic leukemia,All Ages,Male,0,34904,null (UR),TRUE, ,null,null
27113,Pennington,2005-2009,Kidney,All Ages,All,15,69004,18.2,FALSE,(10.2 - 30.5),10.2,30.5
27113,Pennington,2010-2014,Colorectal,All Ages,All,27,70407,33.6,FALSE,(22.0 - 49.5),22,49.5
27113,Pennington,2010-2014,Non-Hodgkin lymphoma,All Ages,Male,9,34904,23.2 (UR),TRUE,(10.5 - 44.7),10.5,44.7
27113,Pennington,2015-2019,Oral and pharyngeal,All Ages,Male,17,35258,44.7,FALSE,(25.5 - 72.9),25.5,72.9
27113,Pennington,2015-2019,Leukemia,All Ages,Male,9,35258,21.0 (UR),TRUE,(9.4 - 41.1),9.4,41.1
27113,Pennington,2010-2014,Leukemia,All Ages,All,3,70407,2.6 (UR),TRUE,(0.5 - 8.9),0.5,8.9
27113,Pennington,2015-2019,Mesothelioma,All Ages,All,1,70913,0.9 (UR),TRUE,(0.0 - 6.7),0,6.7
27113,Pennington,2010-2014,Kidney,All Ages,All,19,70407,23.8,FALSE,(14.2 - 37.6),14.2,37.6
27113,Pennington,2010-2014,Leukemia,All Ages,Female,2,35503,3.1 (UR),TRUE,(0.3 - 14.8),0.3,14.8
27113,Pennington,2005-2009,Chronic lymphocytic leukemia,All Ages,All,1,69004,0.7 (UR),TRUE,(0.0 - 6.3),0,6.3
27113,Pennington,2015-2019,Bladder,All Ages,All,20,70913,20.1,FALSE,(12.1 - 31.9),12.1,31.9
27113,Pennington,2015-2019,Thyroid,All Ages,Male,1,35258,1.9 (UR),TRUE,(0.0 - 13.6),0,13.6
27113,Pennington,2010-2014,Melanoma,All Ages,All,19,70407,24.7,FALSE,(14.6 - 39.3),14.6,39.3
27113,Pennington,2010-2014,Acute myeloid leukemia,All Ages,All,2,70407,1.8 (UR),TRUE,(0.2 - 7.9),0.2,7.9
27113,Pennington,2015-2019,All cancer types combined,All Ages,Female,189,35655,413.2,FALSE,(352.8 - 481.2),352.8,481.2
27113,Pennington,2010-2014,Kidney,All Ages,Female,11,35503,26.9,FALSE,(13.1 - 49.4),13.1,49.4
27113,Pennington,2005-2009,Larynx,All Ages,Male,2,33989,4.9 (UR),TRUE,(0.6 - 18.9),0.6,18.9
27113,Pennington,2015-2019,Colorectal,All Ages,All,28,70913,28.9,FALSE,(19.0 - 42.5),19,42.5
27113,Pennington,2005-2009,Thyroid,All Ages,Female,3,35015,5.7 (UR),TRUE,(1.0 - 19.4),1,19.4
27113,Pennington,2010-2014,Liver and bile duct,All Ages,Female,0,35503,null (UR),TRUE, ,null,null
27113,Pennington,2015-2019,All cancer types combined,All Ages,Male,198,35258,459.3,FALSE,(395.9 - 530.3),395.9,530.3
27113,Pennington,2005-2009,Lung and bronchus,All Ages,Male,26,33989,71.5,FALSE,(46.5 - 105.3),46.5,105.3
27113,Pennington,2015-2019,Non-Hodgkin lymphoma,All Ages,All,14,70913,16.8,FALSE,(8.9 - 29.1),8.9,29.1
27113,Pennington,2010-2014,Mesothelioma,All Ages,Male,1,34904,2.7 (UR),TRUE,(0.1 - 15.5),0.1,15.5
27113,Pennington,2010-2014,Lung and bronchus,All Ages,Male,18,34904,47,FALSE,(27.7 - 75.0),27.7,75
27113,Pennington,2005-2009,Melanoma,All Ages,Female,3,35015,6.5 (UR),TRUE,(1.3 - 20.7),1.3,20.7
27113,Pennington,2005-2009,Oral and pharyngeal,All Ages,Male,13,33989,33,FALSE,(17.5 - 57.4),17.5,57.4
27113,Pennington,2005-2009,Pancreas,All Ages,Male,2,33989,5.5 (UR),TRUE,(0.7 - 20.5),0.7,20.5
27113,Pennington,2010-2014,Acute myeloid leukemia,All Ages,Female,1,35503,2.0 (UR),TRUE,(0.0 - 13.6),0,13.6
27113,Pennington,2015-2019,Brain and other nervous system,All Ages,Female,2,35655,5.9 (UR),TRUE,(0.6 - 21.4),0.6,21.4
27113,Pennington,2005-2009,Leukemia,All Ages,All,6,69004,7.8 (UR),TRUE,(2.8 - 17.4),2.8,17.4
27113,Pennington,2005-2009,All cancer types combined,All Ages,Female,169,35015,380.8,FALSE,(323.3 - 446.0),323.3,446
27113,Pennington,2005-2009,Oral and pharyngeal,All Ages,All,19,69004,23.6,FALSE,(14.1 - 37.4),14.1,37.4
27113,Pennington,2005-2009,Brain and other nervous system,All Ages,Female,5,35015,13.9 (UR),TRUE,(4.4 - 32.7),4.4,32.7
27113,Pennington,2005-2009,Colorectal,All Ages,Female,17,35015,31.5,FALSE,(17.2 - 53.8),17.2,53.8
27113,Pennington,2005-2009,Melanoma,All Ages,Male,7,33989,19.7 (UR),TRUE,(7.7 - 41.1),7.7,41.1
27113,Pennington,2005-2009,Thyroid,All Ages,All,4,69004,4.3 (UR),TRUE,(1.1 - 11.8),1.1,11.8
27113,Pennington,2010-2014,Esophagus,All Ages,Male,3,34904,6.3 (UR),TRUE,(1.3 - 20.4),1.3,20.4
27113,Pennington,2015-2019,Leukemia,All Ages,Female,8,35655,13.9 (UR),TRUE,(5.9 - 29.9),5.9,29.9
27113,Pennington,2010-2014,All cancer types combined,All Ages,All,326,70407,387.7,FALSE,(345.8 - 433.4),345.8,433.4
27113,Pennington,2005-2009,Mesothelioma,All Ages,Female,1,35015,2.0 (UR),TRUE,(0.1 - 13.7),0.1,13.7
27113,Pennington,2015-2019,Kidney,All Ages,All,20,70913,21.9,FALSE,(13.1 - 34.7),13.1,34.7
27113,Pennington,2010-2014,Bladder,All Ages,Female,2,35503,4.3 (UR),TRUE,(0.5 - 17.4),0.5,17.4
27113,Pennington,2005-2009,Mesothelioma,All Ages,Male,1,33989,2.2 (UR),TRUE,(0.1 - 14.4),0.1,14.4
27113,Pennington,2015-2019,Chronic lymphocytic leukemia,All Ages,Male,2,35258,4.0 (UR),TRUE,(0.5 - 16.9),0.5,16.9
27113,Pennington,2010-2014,Brain and other nervous system,All Ages,All,2,70407,3.1 (UR),TRUE,(0.3 - 11.1),0.3,11.1
27113,Pennington,2005-2009,Colorectal,All Ages,All,44,69004,51.5,FALSE,(37.1 - 69.9),37.1,69.9
27113,Pennington,2015-2019,Pancreas,All Ages,Female,7,35655,10.4 (UR),TRUE,(4.0 - 24.5),4,24.5
27113,Pennington,2005-2009,Liver and bile duct,All Ages,Female,1,35015,1.1 (UR),TRUE,(0.0 - 11.8),0,11.8
27113,Pennington,2005-2009,Oral and pharyngeal,All Ages,Female,6,35015,16.2 (UR),TRUE,(5.6 - 36.3),5.6,36.3
27113,Pennington,2015-2019,Non-Hodgkin lymphoma,All Ages,Male,8,35258,18.8 (UR),TRUE,(7.8 - 38.6),7.8,38.6
27113,Pennington,2015-2019,Lung and bronchus,All Ages,All,59,70913,58.1,FALSE,(44.0 - 75.8),44,75.8
27113,Pennington,2005-2009,Bladder,All Ages,Female,4,35015,7.9 (UR),TRUE,(1.9 - 22.6),1.9,22.6
27113,Pennington,2010-2014,Colorectal,All Ages,Female,12,35503,29.6,FALSE,(14.9 - 53.0),14.9,53
27113,Pennington,2005-2009,Non-Hodgkin lymphoma,All Ages,All,17,69004,20.4,FALSE,(11.7 - 33.2),11.7,33.2
27113,Pennington,2015-2019,Larynx,All Ages,All,3,70913,3.3 (UR),TRUE,(0.6 - 10.4),0.6,10.4
27113,Pennington,2010-2014,Mesothelioma,All Ages,All,2,70407,2.5 (UR),TRUE,(0.3 - 9.4),0.3,9.4
27113,Pennington,2005-2009,Melanoma,All Ages,All,10,69004,12.9 (UR),TRUE,(6.0 - 24.3),6,24.3
27113,Pennington,2015-2019,Pancreas,All Ages,All,13,70913,11.4,FALSE,(6.0 - 20.5),6,20.5
27113,Pennington,2005-2009,All cancer types combined,All Ages,All,367,69004,447.6,FALSE,(402.2 - 496.9),402.2,496.9
27113,Pennington,2015-2019,Melanoma,All Ages,All,14,70913,19,FALSE,(10.1 - 32.3),10.1,32.3
27113,Pennington,2015-2019,Breast,All Ages,Female,55,35655,137.3,FALSE,(101.5 - 181.5),101.5,181.5
27113,Pennington,2010-2014,Brain and other nervous system,All Ages,Female,1,35503,2.3 (UR),TRUE,(0.1 - 14.5),0.1,14.5
27113,Pennington,2005-2009,Acute myeloid leukemia,All Ages,Female,0,35015,null (UR),TRUE, ,null,null
27113,Pennington,2005-2009,Kidney,All Ages,Female,6,35015,12.9 (UR),TRUE,(4.6 - 29.6),4.6,29.6
27113,Pennington,2010-2014,Oral and pharyngeal,All Ages,Male,8,34904,19.2 (UR),TRUE,(8.2 - 38.7),8.2,38.7
27113,Pennington,2010-2014,Larynx,All Ages,Male,0,34904,null (UR),TRUE, ,null,null
27113,Pennington,2015-2019,Lung and bronchus,All Ages,Male,30,35258,65.4,FALSE,(43.9 - 94.7),43.9,94.7
27113,Pennington,2005-2009,Esophagus,All Ages,Male,6,33989,16.1 (UR),TRUE,(5.9 - 35.7),5.9,35.7
27113,Pennington,2005-2009,Liver and bile duct,All Ages,All,2,69004,2.2 (UR),TRUE,(0.2 - 9.0),0.2,9
27113,Pennington,2005-2009,Esophagus,All Ages,Female,1,35015,1.6 (UR),TRUE,(0.0 - 12.8),0,12.8
27113,Pennington,2005-2009,Non-Hodgkin lymphoma,All Ages,Male,4,33989,10.7 (UR),TRUE,(2.9 - 27.9),2.9,27.9
27113,Pennington,2010-2014,Melanoma,All Ages,Female,8,35503,21.3 (UR),TRUE,(8.6 - 43.3),8.6,43.3
27113,Pennington,2015-2019,Acute myeloid leukemia,All Ages,All,7,70913,7.1 (UR),TRUE,(2.8 - 15.5),2.8,15.5
27113,Pennington,2005-2009,Bladder,All Ages,Male,14,33989,41.8,FALSE,(22.8 - 70.1),22.8,70.1
27113,Pennington,2010-2014,Leukemia,All Ages,Male,1,34904,2.5 (UR),TRUE,(0.1 - 14.9),0.1,14.9
27113,Pennington,2010-2014,Esophagus,All Ages,Female,3,35503,6.8 (UR),TRUE,(1.2 - 21.8),1.2,21.8
27113,Pennington,2010-2014,Thyroid,All Ages,Male,2,34904,5.0 (UR),TRUE,(0.6 - 19.3),0.6,19.3
27113,Pennington,2015-2019,All cancer types combined,All Ages,All,387,70913,428.1,FALSE,(384.9 - 475.1),384.9,475.1
27113,Pennington,2015-2019,Larynx,All Ages,Female,0,35655,null (UR),TRUE, ,null,null
27113,Pennington,2010-2014,Thyroid,All Ages,All,9,70407,12.0 (UR),TRUE,(5.4 - 23.1),5.4,23.1
27113,Pennington,2005-2009,Lung and bronchus,All Ages,All,48,69004,58.9,FALSE,(43.3 - 78.6),43.3,78.6
27113,Pennington,2005-2009,Bladder,All Ages,All,18,69004,22.9,FALSE,(13.4 - 36.6),13.4,36.6
27113,Pennington,2005-2009,Chronic lymphocytic leukemia,All Ages,Male,0,33989,null (UR),TRUE, ,null,null
27113,Pennington,2015-2019,Non-Hodgkin lymphoma,All Ages,Female,6,35655,15.1 (UR),TRUE,(5.0 - 34.6),5,34.6
27113,Pennington,2005-2009,Breast,All Ages,Female,44,35015,105.1,FALSE,(75.5 - 142.8),75.5,142.8
27113,Pennington,2015-2019,Liver and bile duct,All Ages,Male,7,35258,17.4 (UR),TRUE,(6.9 - 36.8),6.9,36.8
27113,Pennington,2015-2019,Colorectal,All Ages,Female,12,35655,22.5,FALSE,(11.2 - 41.8),11.2,41.8
27113,Pennington,2005-2009,Acute myeloid leukemia,All Ages,All,1,69004,1.7 (UR),TRUE,(0.0 - 8.8),0,8.8
27113,Pennington,2010-2014,Pancreas,All Ages,All,15,70407,16.5,FALSE,(9.1 - 27.9),9.1,27.9
27113,Pennington,2015-2019,Melanoma,All Ages,Male,8,35258,21.6 (UR),TRUE,(9.1 - 43.2),9.1,43.2
27113,Pennington,2005-2009,Kidney,All Ages,Male,9,33989,24.0 (UR),TRUE,(10.9 - 46.2),10.9,46.2
27113,Pennington,2010-2014,Colorectal,All Ages,Male,15,34904,37.9,FALSE,(20.9 - 63.5),20.9,63.5
27113,Pennington,2005-2009,Non-Hodgkin lymphoma,All Ages,Female,13,35015,27.9,FALSE,(14.4 - 49.6),14.4,49.6
27113,Pennington,2015-2019,Chronic lymphocytic leukemia,All Ages,Female,2,35655,2.9 (UR),TRUE,(0.3 - 14.5),0.3,14.5
27113,Pennington,2010-2014,All cancer types combined,All Ages,Male,174,34904,438,FALSE,(374.4 - 509.7),374.4,509.7
27113,Pennington,2010-2014,Oral and pharyngeal,All Ages,Female,1,35503,2.0 (UR),TRUE,(0.0 - 13.6),0,13.6
27113,Pennington,2010-2014,Melanoma,All Ages,Male,11,34904,30.3,FALSE,(14.9 - 54.7),14.9,54.7
27113,Pennington,2015-2019,Lung and bronchus,All Ages,Female,29,35655,55.5,FALSE,(36.8 - 81.6),36.8,81.6
27113,Pennington,2010-2014,Larynx,All Ages,Female,1,35503,2.3 (UR),TRUE,(0.1 - 14.5),0.1,14.5
27113,Pennington,2010-2014,Mesothelioma,All Ages,Female,1,35503,2.3 (UR),TRUE,(0.1 - 14.5),0.1,14.5
27113,Pennington,2015-2019,Esophagus,All Ages,Female,4,35655,7.6 (UR),TRUE,(1.8 - 22.0),1.8,22
27113,Pennington,2015-2019,Esophagus,All Ages,All,5,70913,5.3 (UR),TRUE,(1.6 - 13.2),1.6,13.2
27113,Pennington,2010-2014,Liver and bile duct,All Ages,All,2,70407,2.6 (UR),TRUE,(0.3 - 9.7),0.3,9.7
