"Year","StateAbbr","StateDesc","LocationName","DataSource","Category","Measure","Data_Value_Unit","Data_Value_Type","Data_Value","Data_Value_Footnote_Symbol","Data_Value_Footnote","Low_Confidence_Limit","High_Confidence_Limit","TotalPopulation","Latitude","CategoryID","MeasureId","DataValueTypeID","Short_Question_Text","Geolocatioin"
2018,"NY","New York","Oswego","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",6.8,NA,NA,6.2,7.4,117898,43.42683109,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-76.14196539 43.42683109)"
2018,"NY","New York","Otsego","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",7.9,NA,NA,7.1,8.8,59749,42.6342187,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-75.03205775 42.6342187)"
2018,"NY","New York","Otsego","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",6.4,NA,NA,5.7,7,59749,42.6342187,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-75.03205775 42.6342187)"
2018,"NY","New York","Putnam","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",6.2,NA,NA,5.6,6.9,98892,41.42647155,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-73.74944844 41.42647155)"
2018,"NY","New York","Putnam","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",5.1,NA,NA,4.6,5.6,98892,41.42647155,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-73.74944844 41.42647155)"
2018,"NY","New York","Queens","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",6.2,NA,NA,5.8,6.6,2278906,40.70273253,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-73.81964281 40.70273253)"
2018,"NY","New York","Queens","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",5.5,NA,NA,5.2,5.9,2278906,40.70273253,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-73.81964281 40.70273253)"
2018,"NY","New York","Rensselaer","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",6.8,NA,NA,6.2,7.5,159442,42.71093915,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-73.50966338 42.71093915)"
2018,"NY","New York","Rensselaer","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",5.9,NA,NA,5.4,6.5,159442,42.71093915,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-73.50966338 42.71093915)"
2018,"NY","New York","Richmond","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",6.4,NA,NA,5.8,7,476179,40.58072907,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-74.15238026 40.58072907)"
2018,"NY","New York","Richmond","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",5.5,NA,NA,5,6,476179,40.58072907,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-74.15238026 40.58072907)"
2018,"NY","New York","Rockland","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",6.9,NA,NA,6.3,7.6,325695,41.15260092,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-74.02442114 41.15260092)"
2018,"NY","New York","Rockland","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",5.9,NA,NA,5.4,6.4,325695,41.15260092,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-74.02442114 41.15260092)"
2018,"NY","New York","St. Lawrence","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",7.7,NA,NA,6.9,8.5,108047,44.49659408,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-75.06824184 44.49659408)"
2018,"NY","New York","St. Lawrence","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",6.6,NA,NA,6,7.3,108047,44.49659408,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-75.06824184 44.49659408)"
2018,"NY","New York","Saratoga","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",6.6,NA,NA,5.9,7.4,230163,43.10741677,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-73.86392847 43.10741677)"
2018,"NY","New York","Saratoga","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",5.4,NA,NA,4.9,6,230163,43.10741677,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-73.86392847 43.10741677)"
2018,"NY","New York","Schenectady","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",6.9,NA,NA,6.2,7.6,155350,42.8183283,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-74.05787751 42.8183283)"
2018,"NY","New York","Schenectady","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",5.8,NA,NA,5.3,6.4,155350,42.8183283,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-74.05787751 42.8183283)"
2018,"NY","New York","Schoharie","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",8.3,NA,NA,7.5,9.2,31097,42.58807552,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-74.4418085 42.58807552)"
2018,"NY","New York","Schoharie","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",6.3,NA,NA,5.7,6.9,31097,42.58807552,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-74.4418085 42.58807552)"
2018,"NY","New York","Schuyler","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",8.7,NA,NA,7.8,9.6,17912,42.39366485,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-76.87496077 42.39366485)"
2018,"NY","New York","Schuyler","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",6.5,NA,NA,5.8,7.1,17912,42.39366485,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-76.87496077 42.39366485)"
2018,"NY","New York","Seneca","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",8.3,NA,NA,7.5,9.2,34300,42.78075326,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-76.82340689 42.78075326)"
2018,"NY","New York","Seneca","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",6.7,NA,NA,6.1,7.3,34300,42.78075326,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-76.82340689 42.78075326)"
2018,"NY","New York","Steuben","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",8.5,NA,NA,7.6,9.4,95796,42.26791517,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-77.3834658 42.26791517)"
2018,"NY","New York","Steuben","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",6.6,NA,NA,5.9,7.2,95796,42.26791517,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-77.3834658 42.26791517)"
2018,"NY","New York","Suffolk","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",6.4,NA,NA,5.8,7.1,1481093,40.86929097,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-72.84630378 40.86929097)"
2018,"NY","New York","Suffolk","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",5.3,NA,NA,4.8,5.8,1481093,40.86929097,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-72.84630378 40.86929097)"
2018,"NY","New York","Sullivan","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",8.5,NA,NA,7.7,9.3,75498,41.71615721,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-74.76797963 41.71615721)"
2018,"NY","New York","Sullivan","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",6.8,NA,NA,6.2,7.3,75498,41.71615721,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-74.76797963 41.71615721)"
2018,"NY","New York","Tioga","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",8.3,NA,NA,7.5,9.3,48560,42.17045435,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-76.30646995 42.17045435)"
2018,"NY","New York","Tioga","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",6.2,NA,NA,5.6,6.9,48560,42.17045435,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-76.30646995 42.17045435)"
2018,"NY","New York","Tompkins","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",5.3,NA,NA,4.8,5.9,102793,42.45176728,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-76.47358172 42.45176728)"
2018,"NY","New York","Tompkins","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",5.8,NA,NA,5.3,6.4,102793,42.45176728,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-76.47358172 42.45176728)"
2018,"NY","New York","Ulster","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",7.3,NA,NA,6.6,8,178599,41.8882871,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-74.25869177 41.8882871)"
2018,"NY","New York","Ulster","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",5.8,NA,NA,5.3,6.4,178599,41.8882871,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-74.25869177 41.8882871)"
2018,"NY","New York","Warren","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",7.9,NA,NA,7,8.7,64265,43.56090591,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-73.84621873 43.56090591)"
2018,"NY","New York","Warren","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",5.8,NA,NA,5.2,6.4,64265,43.56090591,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-73.84621873 43.56090591)"
2018,"NY","New York","Washington","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",8.2,NA,NA,7.3,9.1,61197,43.31337885,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-73.4306855 43.31337885)"
2018,"NY","New York","Washington","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",6.5,NA,NA,5.8,7.1,61197,43.31337885,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-73.4306855 43.31337885)"
2018,"NY","New York","Wayne","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",8.1,NA,NA,7.3,9,90064,43.15648797,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-77.02956582 43.15648797)"
2018,"NY","New York","Wayne","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",6.4,NA,NA,5.8,7,90064,43.15648797,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-77.02956582 43.15648797)"
2018,"NY","New York","Westchester","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",6.2,NA,NA,5.7,6.8,967612,41.16140695,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-73.75614724 41.16140695)"
2018,"NY","New York","Westchester","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",5.1,NA,NA,4.7,5.6,967612,41.16140695,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-73.75614724 41.16140695)"
2018,"NY","New York","Wyoming","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",7.8,NA,NA,7.1,8.6,40085,42.70203478,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-78.22450057 42.70203478)"
2018,"NY","New York","Wyoming","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",6.5,NA,NA,6,7.2,40085,42.70203478,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-78.22450057 42.70203478)"
2018,"NY","New York","Yates","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",8.6,NA,NA,7.6,9.5,24841,42.63339203,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-77.10505301 42.63339203)"
2018,"NY","New York","Yates","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",6.5,NA,NA,5.9,7.3,24841,42.63339203,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-77.10505301 42.63339203)"
2018,"NC","North Carolina","Alamance","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",8.2,NA,NA,7.5,8.9,166436,36.0436101,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-79.39878064 36.0436101)"
2018,"NC","North Carolina","Alamance","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",7,NA,NA,6.4,7.6,166436,36.0436101,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-79.39878064 36.0436101)"
2018,"NC","North Carolina","Alexander","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",9.4,NA,NA,8.5,10.4,37353,35.92073035,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-81.17707184 35.92073035)"
2018,"NC","North Carolina","Alexander","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",7.4,NA,NA,6.7,8.1,37353,35.92073035,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-81.17707184 35.92073035)"
2018,"NC","North Carolina","Alleghany","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",12.4,NA,NA,11.2,13.8,11161,36.4912061,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-81.12768021 36.4912061)"
2018,"NC","North Carolina","Alleghany","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",8.2,NA,NA,7.5,9,11161,36.4912061,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-81.12768021 36.4912061)"
2018,"NC","North Carolina","Anson","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",9.2,NA,NA,8.6,9.9,24877,34.97361799,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-80.10235492 34.97361799)"
2018,"NC","North Carolina","Anson","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",7.7,NA,NA,7.2,8.2,24877,34.97361799,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-80.10235492 34.97361799)"
2018,"NC","North Carolina","Ashe","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",10.2,NA,NA,9,11.3,27109,36.43421847,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-81.50066054 36.43421847)"
2018,"NC","North Carolina","Ashe","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",7,NA,NA,6.3,7.7,27109,36.43421847,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-81.50066054 36.43421847)"
2018,"NC","North Carolina","Avery","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",9.5,NA,NA,8.6,10.6,17505,36.07621571,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-81.92237076 36.07621571)"
2018,"NC","North Carolina","Avery","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",7.5,NA,NA,6.8,8.3,17505,36.07621571,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-81.92237076 36.07621571)"
2018,"NC","North Carolina","Beaufort","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",10.2,NA,NA,9.3,11.1,47079,35.49288234,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-76.85870951 35.49288234)"
2018,"NC","North Carolina","Beaufort","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",7.2,NA,NA,6.7,7.8,47079,35.49288234,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-76.85870951 35.49288234)"
2018,"NC","North Carolina","Bertie","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",10.6,NA,NA,9.9,11.4,19026,36.06580287,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-76.97650603 36.06580287)"
2018,"NC","North Carolina","Bertie","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",7.8,NA,NA,7.3,8.4,19026,36.06580287,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-76.97650603 36.06580287)"
2018,"NC","North Carolina","Bladen","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",10.7,NA,NA,9.9,11.6,33190,34.6145459,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-78.5631022 34.6145459)"
2018,"NC","North Carolina","Bladen","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",8,NA,NA,7.5,8.6,33190,34.6145459,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-78.5631022 34.6145459)"
2018,"NC","North Carolina","Brunswick","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",9.9,NA,NA,8.8,11.1,136744,34.07085676,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-78.23835355 34.07085676)"
2018,"NC","North Carolina","Brunswick","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",6.2,NA,NA,5.6,6.9,136744,34.07085676,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-78.23835355 34.07085676)"
2018,"NC","North Carolina","Buncombe","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",7.6,NA,NA,6.8,8.5,259103,35.61129365,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-82.53007992 35.61129365)"
2018,"NC","North Carolina","Buncombe","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",6.1,NA,NA,5.5,6.8,259103,35.61129365,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-82.53007992 35.61129365)"
2018,"NC","North Carolina","Burke","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",9.5,NA,NA,8.6,10.5,90382,35.74898348,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-81.70438372 35.74898348)"
2018,"NC","North Carolina","Burke","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",7.4,NA,NA,6.8,8.1,90382,35.74898348,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-81.70438372 35.74898348)"
